Produto,Quantidade (L.),ano,Categoria
Base champenoise champanha,41134.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,66220.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,22162.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,532821.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,22016.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,73006.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),5640.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,4684087.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,805235.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,90364.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,7001836.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,57887.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,983.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,291399.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,5703340.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,385029.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1875782.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,367193.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,158868.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,78540.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,875720.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,3386303.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,983700.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,662965.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,593486.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2011,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,173964776.0,2012,VINHO DE MESA
Rosado,1738134.0,2012,VINHO DE MESA
Branco,31266661.0,2012,VINHO DE MESA
Tinto,15443016.0,2012,VINHO FINO DE MESA
Rosado,150806.0,2012,VINHO FINO DE MESA
Branco,6876128.0,2012,VINHO FINO DE MESA
VINHO FRIZANTE,1605767.0,2012,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2012,VINHO ORGÂNICO
Tinto,239.0,2012,VINHO ESPECIAL
Rosado,0.0,2012,VINHO ESPECIAL
Branco,0.0,2012,VINHO ESPECIAL
Espumante Moscatel,3610289.0,2012,ESPUMANTES
Espumante,11278858.0,2012,ESPUMANTES
Espumante Orgânico,0.0,2012,ESPUMANTES
Suco Natural Integral,0.0,2012,SUCO DE UVAS
Suco Adoçado,0.0,2012,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2012,SUCO DE UVAS
Suco Orgânico,0.0,2012,SUCO DE UVAS
Outros sucos de uvas,0.0,2012,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,33529324.0,2012,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",5311258.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),14710.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,42671.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,46518.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,25921.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,261223.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,21980.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,89000.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),5495.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,4258333.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,907199.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,30000.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,7108554.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,55050.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,5097.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,29304.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,5644055.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,484205.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1995839.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,613313.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,73590.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,102259.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,1208132.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,4027358.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,2110450.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,510914.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,645341.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2012,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,188033494.0,2013,VINHO DE MESA
Rosado,1777648.0,2013,VINHO DE MESA
Branco,31779668.0,2013,VINHO DE MESA
Tinto,19121750.0,2013,VINHO FINO DE MESA
Rosado,214269.0,2013,VINHO FINO DE MESA
Branco,8576915.0,2013,VINHO FINO DE MESA
VINHO FRIZANTE,1764851.0,2013,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2013,VINHO ORGÂNICO
Tinto,2257.0,2013,VINHO ESPECIAL
Rosado,0.0,2013,VINHO ESPECIAL
Branco,0.0,2013,VINHO ESPECIAL
Espumante Moscatel,3783531.0,2013,ESPUMANTES
Espumante,12194973.0,2013,ESPUMANTES
Espumante Orgânico,0.0,2013,ESPUMANTES
Suco Natural Integral,0.0,2013,SUCO DE UVAS
Suco Adoçado,0.0,2013,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2013,SUCO DE UVAS
Suco Orgânico,0.0,2013,SUCO DE UVAS
Outros sucos de uvas,0.0,2013,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,38369914.0,2013,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",56936.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),17075.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,27078.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,97260.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,26483.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,291188.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,22000.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,62825.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),6276.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,4028017.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,806955.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,24838.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,6685648.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,94860.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,1655.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,325562.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,5347775.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,529274.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1981851.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,623481.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,76039.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,122749.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,3233270.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,8049936.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,3154800.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,595513.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,609153.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2013,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,178250072.0,2014,VINHO DE MESA
Rosado,1419855.0,2014,VINHO DE MESA
Branco,26734500.0,2014,VINHO DE MESA
Tinto,15354938.0,2014,VINHO FINO DE MESA
Rosado,164219.0,2014,VINHO FINO DE MESA
Branco,4905826.0,2014,VINHO FINO DE MESA
VINHO FRIZANTE,1893469.0,2014,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2014,VINHO ORGÂNICO
Tinto,7231.0,2014,VINHO ESPECIAL
Rosado,0.0,2014,VINHO ESPECIAL
Branco,0.0,2014,VINHO ESPECIAL
Espumante Moscatel,4588465.0,2014,ESPUMANTES
Espumante,12602610.0,2014,ESPUMANTES
Espumante Orgânico,0.0,2014,ESPUMANTES
Suco Natural Integral,0.0,2014,SUCO DE UVAS
Suco Adoçado,0.0,2014,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2014,SUCO DE UVAS
Suco Orgânico,0.0,2014,SUCO DE UVAS
Outros sucos de uvas,0.0,2014,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,39359935.0,2014,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),14472.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,46476.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,75067.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,37395.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,70999.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,33381.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,106400.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),6625.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,4045218.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,736496.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,150.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,6267047.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,64937.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,948.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,1818425.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,3488907.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,639191.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,2358125.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,259320.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,86279.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,124379.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,969702.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,8180657.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,4465675.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,450121.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,616904.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2014,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,182028785.0,2015,VINHO DE MESA
Rosado,1409002.0,2015,VINHO DE MESA
Branco,25760681.0,2015,VINHO DE MESA
Tinto,15572632.0,2015,VINHO FINO DE MESA
Rosado,169185.0,2015,VINHO FINO DE MESA
Branco,4399814.0,2015,VINHO FINO DE MESA
VINHO FRIZANTE,1836167.0,2015,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2015,VINHO ORGÂNICO
Tinto,593.0,2015,VINHO ESPECIAL
Rosado,0.0,2015,VINHO ESPECIAL
Branco,0.0,2015,VINHO ESPECIAL
Espumante Moscatel,5010704.0,2015,ESPUMANTES
Espumante,13886440.0,2015,ESPUMANTES
Espumante Orgânico,0.0,2015,ESPUMANTES
Suco Natural Integral,0.0,2015,SUCO DE UVAS
Suco Adoçado,0.0,2015,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2015,SUCO DE UVAS
Suco Orgânico,0.0,2015,SUCO DE UVAS
Outros sucos de uvas,0.0,2015,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,34923477.0,2015,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,5.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,0.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),16268.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,72774.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,117404.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,77054.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,2801.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,24091.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,128754.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),8118.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,3297202.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,611787.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,0.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,6001714.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,58860.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,1144.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,335966.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,3959884.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,660042.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,2500025.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,160245.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,131599.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,120677.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,1164527.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,8188031.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,3359266.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,413735.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,510975.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2015,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,146646365.0,2016,VINHO DE MESA
Rosado,1391942.0,2016,VINHO DE MESA
Branco,18731315.0,2016,VINHO DE MESA
Tinto,15228514.0,2016,VINHO FINO DE MESA
Rosado,172351.0,2016,VINHO FINO DE MESA
Branco,4229293.0,2016,VINHO FINO DE MESA
VINHO FRIZANTE,1727386.0,2016,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2016,VINHO ORGÂNICO
Tinto,331.0,2016,VINHO ESPECIAL
Rosado,0.0,2016,VINHO ESPECIAL
Branco,0.0,2016,VINHO ESPECIAL
Espumante Moscatel,4507467.0,2016,ESPUMANTES
Espumante,12438243.0,2016,ESPUMANTES
Espumante Orgânico,0.0,2016,ESPUMANTES
Suco Natural Integral,0.0,2016,SUCO DE UVAS
Suco Adoçado,0.0,2016,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2016,SUCO DE UVAS
Suco Orgânico,0.0,2016,SUCO DE UVAS
Outros sucos de uvas,0.0,2016,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,28859784.0,2016,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,6315.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),9301.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,74805.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,122356.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,131739.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,1483.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,15000.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,57292.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),8253.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,2450732.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,506532.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,6700.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,4225414.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,14429.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,835.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,9458.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,3288046.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,763041.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1924093.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,33684.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,77070.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,101991.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,1083539.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,8186761.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,3097566.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,377685.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,546189.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2016,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,154309442.0,2017,VINHO DE MESA
Rosado,1097426.0,2017,VINHO DE MESA
Branco,20653091.0,2017,VINHO DE MESA
Tinto,12021684.0,2017,VINHO FINO DE MESA
Rosado,182080.0,2017,VINHO FINO DE MESA
Branco,3670590.0,2017,VINHO FINO DE MESA
VINHO FRIZANTE,1586985.0,2017,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2017,VINHO ORGÂNICO
Tinto,0.0,2017,VINHO ESPECIAL
Rosado,0.0,2017,VINHO ESPECIAL
Branco,0.0,2017,VINHO ESPECIAL
Espumante Moscatel,5561181.0,2017,ESPUMANTES
Espumante,12022102.0,2017,ESPUMANTES
Espumante Orgânico,0.0,2017,ESPUMANTES
Suco Natural Integral,0.0,2017,SUCO DE UVAS
Suco Adoçado,0.0,2017,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2017,SUCO DE UVAS
Suco Orgânico,0.0,2017,SUCO DE UVAS
Outros sucos de uvas,0.0,2017,SUCO DE UVAS
SUCO DE UVAS CONCENTRADO,26815645.0,2017,SUCO DE UVAS CONCENTRADO
Outros vinhos (sem informação detalhada),0.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
"Agrin (fermentado, acetico misto)",0.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Aguardente de vinho 50°gl,0.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Alcool vinico,49662.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Bagaceira (graspa),9257.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Base champenoise champanha,48866.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Base charmat champanha,298836.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Base espumante moscatel,139070.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Bebida de uva,10297.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Borra líquida,20795.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Borra seca,4970.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Brandy (conhaque),5089.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Cooler,2471612.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Coquetel com vinho,418433.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Destilado de vinho,0.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Filtrado doce,4208753.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Jeropiga,508.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Mistelas,1194.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Mosto concentrado,0.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Mosto de uva,63971.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Mosto sulfitado,0.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Nectar de uva,4727294.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Outros produtos,1082923.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Polpa de uva,1876212.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Preparado líquido para refresco,30519.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Refrigerante +50% suco,0.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Sangria,62272.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre balsamico,81944.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre duplo,975992.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Vinagre simples,7686691.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Vinho acetificado,2769202.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Vinho base para espumantes,0.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Vinho composto,485944.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Vinho licoroso,496746.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Vinho leve,0.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Vinho gaseificado,0.0,2017,OUTROS PRODUTOS COMERCIALIZADOS
Tinto,155115499.0,2018,VINHO DE MESA
Rosado,1972944.0,2018,VINHO DE MESA
Branco,20097830.0,2018,VINHO DE MESA
Tinto,11150517.0,2018,VINHO FINO DE MESA
Rosado,262430.0,2018,VINHO FINO DE MESA
Branco,3413196.0,2018,VINHO FINO DE MESA
VINHO FRIZANTE,1638337.0,2018,VINHO FRIZANTE
VINHO ORGÂNICO,0.0,2018,VINHO ORGÂNICO
Tinto,0.0,2018,VINHO ESPECIAL
Rosado,0.0,2018,VINHO ESPECIAL
Branco,0.0,2018,VINHO ESPECIAL
Espumante Moscatel,6526075.0,2018,ESPUMANTES
Espumante,11692300.0,2018,ESPUMANTES
Espumante Orgânico,0.0,2018,ESPUMANTES
Suco Natural Integral,0.0,2018,SUCO DE UVAS
Suco Adoçado,0.0,2018,SUCO DE UVAS
Suco Reprocessado/reconstituido,0.0,2018,SUCO DE UVAS
Suco Orgânico,0.0,2018,SUCO DE UVAS
